file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActionExists/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,java.lang.String]",false,84,3,2,1,1,1,8,4,0,2,2,8,1,4,0,0,0,0,2,0,1,1,0,0,0,1,22,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"getRange/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.IProblem[]]",false,227,4,1,1,0,2,2,7,2,1,2,2,0,0,0,1,0,0,0,3,1,0,1,0,0,0,12,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"evaluateChanges/1[java.util.Map<java.lang.String,java.util.List<org.eclipse.jdt.ls.core.internal.correction.TextEdit>>]",false,340,3,2,0,2,1,10,7,1,2,1,10,1,1,0,0,0,0,2,0,2,0,0,0,0,0,17,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActionNotExists/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,java.lang.String]",false,89,3,4,3,1,1,8,4,0,2,2,8,1,4,0,0,0,0,2,0,1,1,0,0,0,1,25,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActions/3[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.Range,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest.Expected[]]",false,112,5,3,1,2,1,2,4,0,1,3,2,2,5,0,0,0,0,0,0,1,0,0,0,0,0,10,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActions/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest.Expected[]]",false,107,4,365,363,2,1,2,4,0,1,2,2,2,4,0,0,0,0,0,0,1,0,0,0,0,0,11,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActionNotExists/3[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.Range,java.lang.String]",false,94,4,4,3,1,1,8,4,0,2,3,8,1,3,0,0,0,0,2,0,1,1,0,0,0,1,24,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"evaluateCodeActions/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.Range]",false,256,11,13,12,1,11,31,46,3,12,2,31,1,2,4,4,0,0,3,0,10,1,4,0,0,2,46,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"getTitle/1[org.eclipse.jdt.ls.core.internal.correction.Either<org.eclipse.jdt.ls.core.internal.correction.Command,org.eclipse.jdt.ls.core.internal.correction.CodeAction>]",false,363,3,6,4,2,1,3,3,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"evaluateChanges/2[java.lang.String,java.util.List<org.eclipse.jdt.ls.core.internal.correction.TextEdit>]",false,348,4,3,2,1,3,9,10,1,2,2,9,0,0,0,1,0,0,2,0,2,2,1,0,0,0,19,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,setIgnoredKind/1[java.lang.String[]],false,239,0,6,6,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"evaluateCodeActionCommand/1[org.eclipse.jdt.ls.core.internal.correction.Either<org.eclipse.jdt.ls.core.internal.correction.Command,org.eclipse.jdt.ls.core.internal.correction.CodeAction>]",false,309,4,7,6,1,2,10,8,1,2,1,10,1,3,0,0,0,0,0,2,2,0,0,0,0,0,12,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"evaluateChanges/1[java.util.List<org.eclipse.jdt.ls.core.internal.correction.Either<org.eclipse.jdt.ls.core.internal.correction.TextDocumentEdit,org.eclipse.jdt.ls.core.internal.correction.ResourceOperation>>]",false,330,5,3,1,2,1,21,9,1,8,1,21,1,1,0,0,0,0,2,1,4,0,0,0,0,4,19,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"generateTest/3[java.lang.String,java.lang.String,int]",false,153,1,2,1,1,2,4,11,1,2,3,4,1,1,1,0,0,0,6,0,2,1,1,0,0,0,15,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActionExists/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest.Expected]",false,72,4,61,58,3,3,10,11,1,3,2,10,2,4,1,0,0,0,2,0,2,1,2,0,0,1,23,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActions/2[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,java.util.Collection<org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest.Expected>]",false,99,3,3,2,1,1,3,3,0,0,2,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActions/3[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit,org.eclipse.jdt.ls.core.internal.correction.Range,java.util.Collection<org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest.Expected>]",false,103,4,1,0,1,1,3,3,0,0,3,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"getCommand/1[org.eclipse.jdt.ls.core.internal.correction.Either<org.eclipse.jdt.ls.core.internal.correction.Command,org.eclipse.jdt.ls.core.internal.correction.CodeAction>]",false,359,2,1,1,0,2,4,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,setIgnoredCommands/1[java.lang.String[]],false,235,0,11,11,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"wrapInBufAppend/2[java.lang.String,java.lang.StringBuilder]",false,165,0,1,1,0,10,6,27,0,3,2,6,0,0,1,6,0,0,5,4,3,2,3,0,0,0,8,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,evaluateWorkspaceEdit/1[org.eclipse.jdt.ls.core.internal.correction.WorkspaceEdit],false,319,3,3,1,2,3,4,9,3,0,1,4,1,2,0,2,0,0,0,0,0,0,1,0,0,0,9,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,setOnly/1[java.lang.String[]],false,243,0,2,2,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,"assertCodeActions/2[java.util.List<org.eclipse.jdt.ls.core.internal.correction.Either<org.eclipse.jdt.ls.core.internal.correction.Command,org.eclipse.jdt.ls.core.internal.correction.CodeAction>>,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest.Expected[]]",false,117,3,4,0,4,7,21,32,0,14,2,21,3,6,2,1,0,2,8,2,15,6,3,0,0,2,33,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\correction\AbstractQuickFixTest.java,org.eclipse.jdt.ls.core.internal.correction.AbstractQuickFixTest,evaluateCodeActions/1[org.eclipse.jdt.ls.core.internal.correction.ICompilationUnit],false,247,6,13,11,2,1,5,6,1,3,1,5,2,3,0,0,0,0,0,0,3,0,0,0,0,0,16,4,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,setup/0,false,61,1,0,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,testMultipleMetadataFile/0,false,182,5,3,0,3,2,21,29,1,11,0,21,0,0,0,0,0,0,9,0,13,1,1,0,0,0,31,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,data/0,false,56,1,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,9,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,testMetadataFileLocation/0,false,66,5,1,0,1,1,12,18,0,8,0,12,0,0,0,0,0,0,2,0,8,1,0,0,0,0,18,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,testFactoryPathFileLocation/0,false,150,5,1,0,1,1,12,22,0,10,0,12,0,0,0,0,0,0,2,0,10,1,0,0,0,0,19,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,testMetadataFileSync/0,false,92,4,2,0,2,1,11,15,0,6,0,11,0,0,0,0,0,0,6,0,7,1,0,0,0,0,24,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,testInvalidProject/0,false,111,4,0,0,0,1,15,17,0,4,0,15,0,0,0,0,0,0,0,2,6,0,0,0,0,0,29,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\MavenProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.MavenProjectMetadataFileTest,testDeleteClasspath/0,false,131,3,0,0,0,1,18,16,0,5,0,18,0,0,0,0,0,0,3,0,6,1,0,0,0,0,21,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test0/0,false,82,5,2,0,2,1,4,6,0,2,0,4,1,3,0,0,0,0,19,0,2,1,0,0,0,0,31,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test3/0,false,246,5,2,0,2,1,5,7,0,3,0,5,1,3,0,0,0,0,29,0,3,2,0,0,0,0,31,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testDoneWithSmartIs/0,false,116,5,2,0,2,1,4,6,0,2,0,4,1,3,0,0,0,0,19,0,2,1,0,0,0,0,35,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test2/0,false,212,5,3,0,3,1,5,7,0,2,0,5,2,3,0,0,0,0,20,0,2,1,0,0,0,0,38,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testGeneratorForStatic/0,false,582,4,2,0,2,1,4,6,0,1,0,4,1,3,0,0,0,0,19,0,1,1,0,0,0,0,26,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,"runOperation/2[org.eclipse.jdt.ls.core.internal.codemanipulation.IType,boolean]",false,63,3,2,2,0,1,1,4,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,runOperation/1[org.eclipse.jdt.ls.core.internal.codemanipulation.IType],false,44,3,2,1,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testWithoutGeneratingComments/0,false,611,5,2,0,2,1,4,6,0,2,0,4,1,2,0,0,0,0,13,0,2,1,0,0,0,0,22,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,createNewType/1[java.lang.String],false,68,3,2,2,0,1,6,7,1,4,1,6,0,0,0,0,0,0,3,2,4,3,0,0,0,0,18,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test9/0,false,472,5,2,0,2,1,5,7,0,3,0,5,1,3,0,0,0,0,33,0,3,2,0,0,0,0,34,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test7/0,false,418,5,2,0,2,1,6,7,0,3,0,6,1,3,0,0,0,0,38,1,3,2,0,0,0,0,35,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test1/0,false,184,5,2,0,2,1,4,6,0,2,0,4,1,3,0,0,0,0,12,0,2,1,0,0,0,0,31,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,runAndApplyOperation/1[org.eclipse.jdt.ls.core.internal.codemanipulation.IType],false,40,2,13,12,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test5/0,false,328,6,3,0,3,1,7,12,0,7,0,7,2,3,0,0,0,0,73,0,7,2,0,0,0,0,43,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test4/0,false,292,5,2,0,2,1,5,7,0,3,0,5,1,3,0,0,0,0,22,0,3,1,0,0,0,0,33,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testNoGeneratorForInterface/0,false,567,4,1,0,1,1,4,5,0,2,0,4,1,2,0,0,0,0,9,0,2,1,0,0,0,0,21,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,"runAndApplyOperation/2[org.eclipse.jdt.ls.core.internal.codemanipulation.IType,boolean]",false,48,4,3,2,1,1,3,5,0,2,2,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,17,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,"runAndApplyOperation/3[org.eclipse.jdt.ls.core.internal.codemanipulation.IType,boolean,org.eclipse.jdt.ls.core.internal.codemanipulation.Range]",false,54,6,2,2,0,1,4,7,0,4,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,23,2,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testGenerateBeforeCursorPosition/0,false,673,6,3,0,3,1,8,14,0,4,0,8,1,1,0,0,1,0,22,0,4,2,1,0,0,0,29,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,test10/0,false,522,5,2,0,2,1,5,7,0,3,0,5,1,3,0,0,0,0,33,0,3,2,0,0,0,0,34,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testGenerateAfterCursorPosition/0,false,634,6,3,0,3,1,8,14,0,4,0,8,1,1,0,0,1,0,22,0,4,2,1,0,0,0,29,1,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\codemanipulation\GenerateGetterAndSetterTest.java,org.eclipse.jdt.ls.core.internal.codemanipulation.GenerateGetterAndSetterTest,testIsDoneWithSmartIs/0,false,150,5,2,0,2,1,4,6,0,2,0,4,1,3,0,0,0,0,19,0,2,1,0,0,0,0,34,1,0,true
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\LocalCorrectionsSubProcessor.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.LocalCorrectionsSubProcessor,"addRemoveIncludingConditionProposal/4[org.eclipse.jdt.ls.core.internal.corrections.IInvocationContext,org.eclipse.jdt.ls.core.internal.corrections.proposals.ASTNode,org.eclipse.jdt.ls.core.internal.corrections.proposals.ASTNode,java.util.Collection<org.eclipse.jdt.ls.core.internal.corrections.proposals.ChangeCorrectionProposal>]",false,580,18,5,1,4,13,24,47,0,15,4,24,0,0,0,3,0,2,0,3,18,1,3,0,0,0,46,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\LocalCorrectionsSubProcessor.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.LocalCorrectionsSubProcessor,"addRemoveProposal/4[org.eclipse.jdt.ls.core.internal.corrections.IInvocationContext,org.eclipse.jdt.ls.core.internal.corrections.proposals.ASTRewrite,java.lang.String,java.util.Collection<org.eclipse.jdt.ls.core.internal.corrections.proposals.ChangeCorrectionProposal>]",false,629,4,4,2,2,1,2,4,0,1,4,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,10,0,false
D:\BilalModel\bilal\OOP\Ijaz\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\corrections\proposals\LocalCorrectionsSubProcessor.java,org.eclipse.jdt.ls.core.internal.corrections.proposals.LocalCorrectionsSubProcessor,"addCorrectAccessToStaticProposals/3[org.eclipse.jdt.ls.core.internal.corrections.IInvocationContext,org.eclipse.jdt.ls.core.internal.corrections.proposals.IProblemLocationCore,java.util.Collection<org.eclipse.jdt.ls.core.internal.corrections.proposals.ChangeCorrectionProposal>]",false,679,6,4,1,3,4,6,30,1,9,3,6,0,0,0,2,0,0,0,3,10,0,2,0,0,0,28,9,0,false
